ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Threshold,accuracy,precision,recall,f1,roc_auc,Precision at 1%,Precision at 2%,Precision at 5%,Precision at 10%,Precision at 20%,Precision at 30%,Precision at 50%
0.0,Logistic Regression,16.0,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear'}",7.048677444458008,0.0009970664978027344,0.5,0.7502827808231097,0.7605894851046517,0.9742891887196712,0.8542777354658543,0.5239646048548504,0.9655172413793104,0.9543478260869566,0.9443478260869566,0.9304045237059592,0.9006089604175729,0.8725348027842227,0.8311292848442666
1.0,Decision Tree,25.0,"{'min_samples_split': 0.07, 'max_depth': 10}",0.06354641914367676,0.00626683235168457,0.5,0.7411902897415819,0.7561549601737871,0.9675140425039088,0.8488759049917438,0.5125308536815503,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.9156626506024096,0.8817642698295033,0.8444156591824986,0.8063073852295409
1.0,Decision Tree,26.0,"{'min_samples_split': 0.07, 'max_depth': 15}",0.06076908111572265,0.006279230117797852,0.5,0.7411902897415819,0.7561549601737871,0.9675140425039088,0.8488759049917438,0.5125308536815503,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.9156626506024096,0.8817642698295033,0.8444156591824986,0.8063073852295409
1.0,Decision Tree,27.0,"{'min_samples_split': 0.07, 'max_depth': 20}",0.06375002861022949,0.005101680755615234,0.5,0.7411902897415819,0.7561549601737871,0.9675140425039088,0.8488759049917438,0.5125308536815503,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.9156626506024096,0.8817642698295033,0.8444156591824986,0.8063073852295409
1.0,Decision Tree,29.0,"{'min_samples_split': 0.08, 'max_depth': 10}",0.05912923812866211,0.0,0.5,0.7411902897415819,0.7561549601737871,0.9675140425039088,0.8488759049917438,0.5125308536815503,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.9142529394895326,0.882876592773608,0.8469990385935998,0.8063073852295409
1.0,Decision Tree,30.0,"{'min_samples_split': 0.08, 'max_depth': 15}",0.05756187438964844,0.006781578063964844,0.5,0.7411902897415819,0.7561549601737871,0.9675140425039088,0.8488759049917438,0.5125308536815503,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.9142529394895326,0.882876592773608,0.8469990385935998,0.8063073852295409
1.0,Decision Tree,31.0,"{'min_samples_split': 0.08, 'max_depth': 20}",0.058712005615234375,0.004024505615234375,0.5,0.7411902897415819,0.7561549601737871,0.9675140425039088,0.8488759049917438,0.5125308536815503,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.9142529394895326,0.882876592773608,0.8469990385935998,0.8063073852295409
2.0,Random Forest,38.0,"{'min_samples_split': 0.01, 'max_depth': 15, 'max_features': 31}",8.525547742843628,0.5622596740722656,0.5,0.7494561907247891,0.7567820810280207,0.9821645723550873,0.8548675688616718,0.5143462358014722,0.9652173913043478,0.9391304347826088,0.9426086956521741,0.9290996085254458,0.901913875598086,0.8751450116009281,0.8233707474114679
2.0,Random Forest,54.0,"{'min_samples_split': 0.01, 'max_depth': 20, 'max_features': 31}",8.923030138015749,0.6693861484527588,0.5,0.7496302096928565,0.7567338565822334,0.982627830215994,0.8550122187791299,0.5142280309029943,0.9608695652173912,0.9434782608695652,0.9452173913043478,0.9304045237059592,0.9021526418786692,0.8754350348027842,0.8242408422518055
3.0,Bagging,47.0,"{'max_samples': 0.3, 'max_features': 76}",19.816276073455807,2.4339382648468018,0.5,0.7344905594709823,0.7649990506929941,0.9332908680294169,0.8408065315491561,0.5336386122550443,0.96218487394958,0.9464668094218416,0.9352890422778256,0.9168808911739504,0.8862548934319269,0.8629507254704784,0.8237187853476029
4.0,Ada Boosting,10.0,"{'algorithm': 'SAMME', 'learning_rate': 1}",1.5795173645019531,0.20731639862060547,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9658119658119658,0.9653679653679653,0.9443478260869566,0.9296264118158123,0.8949771689497716,0.8748549883990719,0.8300312825860271
