ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Threshold,accuracy,precision,recall,f1,roc_auc,Precision at 1%,Precision at 2%,Precision at 5%,Precision at 10%,Precision at 20%,Precision at 30%,Precision at 50%
0.0,Logistic Regression,8.0,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear'}",0.8776533603668213,0.0029938220977783203,0.7,0.6339511006699731,0.81120404863991,0.6683073715907116,0.7328549657099315,0.5992402696680164,0.9608695652173912,0.9543478260869566,0.9478260869565216,0.9317094388864724,0.9034362766420184,0.8736948955916474,0.8300704776820673
1.0,Decision Tree,7.0,"{'min_samples_split': 0.02, 'max_depth': 20}",0.0827784538269043,0.006981611251831055,0.7,0.6070651701035413,0.8050966738276909,0.6293358040419248,0.7064482579303173,0.5845647010414277,0.9362348178137652,0.9362348178137652,0.9305210918114144,0.9226077011056044,0.8845425867507887,0.8450704225352113,0.8168377109062446
2.0,Random Forest,33.0,"{'min_samples_split': 0.01, 'max_depth': 15, 'max_features': 6}",5.539215087890625,0.4118752479553223,0.7,0.6089793787522839,0.8214923518906747,0.6126585210492791,0.701870770863739,0.6052622673463992,0.9652173913043478,0.9521739130434784,0.9504347826086956,0.9343192692474988,0.9101783384080034,0.8834106728538283,0.8318976768467763
3.0,Bagging,47.0,"{'max_samples': 0.3, 'max_features': 76}",34.986098766326904,4.985593795776367,0.6,0.6846341251196381,0.7857305805862895,0.7977879437141701,0.7917133580438469,0.5703125480334013,0.9659574468085106,0.9562363238512036,0.9409722222222222,0.9216450216450216,0.8906521739130435,0.8638273214544401,0.8256753235472943
4.0,Ada Boosting,6.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",18.365196704864506,3.312445878982544,0.6,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7755926159009859
0.0,Logistic Regression,8.0,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear'}",0.9153470993041992,0.0,0.7,0.6339511006699731,0.81120404863991,0.6683073715907116,0.7328549657099315,0.5992402696680164,0.9608695652173912,0.9543478260869566,0.9478260869565216,0.9317094388864724,0.9034362766420184,0.8736948955916474,0.8300704776820673
1.0,Decision Tree,7.0,"{'min_samples_split': 0.02, 'max_depth': 20}",0.09568381309509276,0.0009982585906982422,0.7,0.6070651701035413,0.8050966738276909,0.6293358040419248,0.7064482579303173,0.5845647010414277,0.9362348178137652,0.9362348178137652,0.9305210918114144,0.9226077011056044,0.8845425867507887,0.8450704225352113,0.8168377109062446
2.0,Random Forest,33.0,"{'min_samples_split': 0.01, 'max_depth': 15, 'max_features': 6}",6.344582796096803,0.6842660903930664,0.7,0.6089793787522839,0.8214923518906747,0.6126585210492791,0.701870770863739,0.6052622673463992,0.9652173913043478,0.9521739130434784,0.9504347826086956,0.9343192692474988,0.9101783384080034,0.8834106728538283,0.8318976768467763
3.0,Bagging,47.0,"{'max_samples': 0.3, 'max_features': 76}",18.72983884811401,2.214430809020996,0.6,0.6849386583137562,0.7855881515237824,0.7985986449707568,0.7920399724328049,0.5701056894610649,0.9621848739495799,0.9464668094218416,0.9352890422778256,0.9168808911739504,0.8862548934319269,0.8629507254704784,0.8237187853476029
4.0,Ada Boosting,6.0,"{'algorithm': 'SAMME', 'learning_rate': 0.001}",1.492013692855835,0.1785874366760254,0.6,0.4067693378578265,0.8949771689497716,0.23834616943656264,0.3764404609475031,0.5769306498748319,0.0,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
0.0,Logistic Regression,8.0,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear'}",0.9150230884552002,0.01883983612060547,0.7,0.6339511006699731,0.81120404863991,0.6683073715907116,0.7328549657099315,0.5992402696680164,0.9608695652173912,0.9543478260869566,0.9478260869565216,0.9317094388864724,0.9034362766420184,0.8736948955916474,0.8300704776820673
1.0,Decision Tree,7.0,"{'min_samples_split': 0.02, 'max_depth': 20}",0.09046077728271484,0.0,0.7,0.6070651701035413,0.8050966738276909,0.6293358040419248,0.7064482579303173,0.5845647010414277,0.9362348178137652,0.9362348178137652,0.9305210918114144,0.9226077011056044,0.8845425867507887,0.8450704225352113,0.8168377109062446
2.0,Random Forest,33.0,"{'min_samples_split': 0.01, 'max_depth': 15, 'max_features': 6}",6.2937211990356445,0.6713151931762695,0.7,0.6089793787522839,0.8214923518906747,0.6126585210492791,0.701870770863739,0.6052622673463992,0.9652173913043478,0.9521739130434784,0.9504347826086956,0.9343192692474988,0.9101783384080034,0.8834106728538283,0.8318976768467763
3.0,Bagging,47.0,"{'max_samples': 0.3, 'max_features': 76}",18.906523227691647,2.32398009300232,0.6,0.6849386583137562,0.7855881515237824,0.7985986449707568,0.7920399724328049,0.5701056894610649,0.96218487394958,0.9464668094218416,0.9352890422778256,0.9168808911739504,0.8862548934319269,0.8629507254704784,0.8237187853476029
4.0,Ada Boosting,6.0,"{'algorithm': 'SAMME', 'learning_rate': 0.001}",1.5027248859405518,0.21650481224060059,0.6,0.4067693378578265,0.8949771689497716,0.23834616943656262,0.3764404609475031,0.5769306498748319,0.0,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
