ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Threshold,accuracy,precision,recall,f1,roc_auc,Precision at 1%,Precision at 2%,Precision at 5%,Precision at 10%,Precision at 20%,Precision at 30%,Precision at 50%
0.0,Logistic Regression,32.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear'}",0.3171520233154297,0.002993345260620117,0.8,0.486600539458801,0.8693596325317482,0.3726330418669292,0.5216651128855743,0.6017441927893331,0.9652173913043478,0.9565217391304348,0.9452173913043478,0.9334493257938234,0.9051761635493693,0.8745649651972158,0.8305925345862699
1.0,Decision Tree,0.0,"{'min_samples_split': 0.01, 'max_depth': 5}",0.05687880516052246,0.005984067916870117,0.8,0.4492734708083181,0.8816225165562914,0.3083560136661069,0.45690505813205196,0.5916452099115912,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9172815533980584,0.880497634483967,0.8151373675704794,0.7983066657099807
2.0,Random Forest,51.0,"{'min_samples_split': 0.01, 'max_depth': 20, 'max_features': 16}",6.447770357131957,0.4128668308258057,0.8,0.4358305055251022,0.8981670061099797,0.2809079854073774,0.4279664755183061,0.5923518412256409,0.9521739130434784,0.9521739130434784,0.9460869565217392,0.9317094388864724,0.9069160504567204,0.8796403712296984,0.8283302880013922
3.0,Bagging,73.0,"{'max_samples': 0.7, 'max_features': 46}",25.905766487121586,5.222263813018799,0.8,0.3914991734099017,0.8918338108882522,0.21628351381087504,0.3481381367385935,0.5685230757789725,0.9565217391304348,0.9347826086956522,0.9260869565217392,0.9086559373640714,0.8869073510221835,0.8680394431554525,0.8302444966501349
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME', 'learning_rate': 0.001}",15.008831977844238,2.0267372131347656,0.6,0.4067693378578265,0.8949771689497716,0.23834616943656264,0.3764404609475031,0.5769306498748319,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
0.0,Logistic Regression,32.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear'}",0.33591246604919434,0.0,0.8,0.486600539458801,0.8693596325317482,0.3726330418669292,0.5216651128855743,0.6017441927893331,0.9652173913043478,0.9565217391304348,0.9452173913043478,0.9334493257938234,0.9051761635493693,0.8745649651972158,0.8305925345862699
1.0,Decision Tree,0.0,"{'min_samples_split': 0.01, 'max_depth': 5}",0.06478023529052734,0.00099945068359375,0.8,0.4492734708083181,0.8816225165562914,0.3083560136661069,0.456905058132052,0.5916452099115912,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9172815533980584,0.880497634483967,0.8151373675704794,0.7983066657099807
2.0,Random Forest,51.0,"{'min_samples_split': 0.01, 'max_depth': 20, 'max_features': 16}",6.340106964111327,0.7814903259277344,0.8,0.4358305055251022,0.8981670061099797,0.2809079854073774,0.4279664755183061,0.5923518412256409,0.9521739130434784,0.9521739130434784,0.9460869565217392,0.9317094388864724,0.9069160504567204,0.8796403712296984,0.8283302880013922
3.0,Bagging,73.0,"{'max_samples': 0.7, 'max_features': 46}",12.544502973556519,2.569205045700073,0.8,0.3935003915426781,0.8895131086142322,0.2200474839307429,0.3528155610231651,0.5687433501514829,0.9521739130434784,0.9413043478260872,0.9184027777777778,0.9100781928757602,0.8871248368856024,0.8667343387470998,0.8292873923257635
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",1.847480058670044,0.3177320957183838,0.6,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
0.0,Logistic Regression,32.0,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear'}",0.3224306106567383,0.0,0.8,0.486600539458801,0.8693596325317482,0.3726330418669292,0.5216651128855743,0.6017441927893331,0.9652173913043478,0.9565217391304348,0.9452173913043478,0.9334493257938234,0.9051761635493693,0.8745649651972158,0.8305925345862699
1.0,Decision Tree,0.0,"{'min_samples_split': 0.01, 'max_depth': 5}",0.06407427787780763,0.000993967056274414,0.8,0.4492734708083181,0.8816225165562914,0.3083560136661069,0.45690505813205196,0.5916452099115912,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9172815533980584,0.880497634483967,0.8151373675704794,0.7983066657099807
