ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Threshold,accuracy,precision,recall,f1,roc_auc,Precision at 1%,Precision at 2%,Precision at 5%,Precision at 10%,Precision at 20%,Precision at 30%,Precision at 50%
0.0,Logistic Regression,8.0,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear'}",0.8936436176300049,0.002967357635498047,0.4,0.7519359610197511,0.7525656142189615,0.9979153396259192,0.8580462059350726,0.5034180511318332,0.9608695652173912,0.9543478260869566,0.9478260869565216,0.9317094388864724,0.9034362766420184,0.8736948955916474,0.8300704776820673
1.0,Decision Tree,0.0,"{'min_samples_split': 0.01, 'max_depth': 5}",0.05680036544799805,0.005019903182983398,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9172815533980584,0.880497634483967,0.8151373675704794,0.7983066657099807
1.0,Decision Tree,4.0,"{'min_samples_split': 0.02, 'max_depth': 5}",0.05881166458129883,0.005982875823974609,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9165659008464327,0.8803777544596013,0.8151373675704794,0.7983066657099807
1.0,Decision Tree,8.0,"{'min_samples_split': 0.03, 'max_depth': 5}",0.05584979057312012,0.005018949508666992,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9362348178137652,0.9362348178137652,0.9305210918114144,0.916860015467904,0.8803777544596013,0.8151373675704794,0.7983066657099807
2.0,Random Forest,22.0,"{'min_samples_split': 0.01, 'max_depth': 10, 'max_features': 31}",7.905858755111694,0.41289734840393066,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9608695652173913,0.9456521739130435,0.94,0.9299695519791213,0.9023488473249239,0.873114849187935,0.8224136430870965
